"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","wrclmch","prob","stratum","psu"
"ESS11e03",11,"3.0","02.06.2025",62183,"ES",1.0005656,0.95517904,2.2531533,2.1521647,5,0.00011539143,396,6251
"ESS11e03",11,"3.0","02.06.2025",62190,"ES",0.9166024,0.9740649,2.2531533,2.1947174,3,0.00012596158,394,5988
"ESS11e03",11,"3.0","02.06.2025",62226,"ES",0.99445796,0.9624284,2.2531533,2.1684988,3,0.00011610013,385,6141
"ESS11e03",11,"3.0","02.06.2025",62231,"ES",1.0798284,1.1365137,2.2531533,2.5607395,1,0.00010692133,364,5940
"ESS11e03",11,"3.0","02.06.2025",62236,"ES",1.2218205,1.0391887,2.2531533,2.3414514,3,0.00009449563,413,6382
"ESS11e03",11,"3.0","02.06.2025",62240,"ES",1.0012964,0.98215556,2.2531533,2.212947,5,0.000115307215,403,6302
"ESS11e03",11,"3.0","02.06.2025",62271,"ES",0.8834708,0.8091832,2.2531533,1.8232137,4,0.00013068535,370,6060
"ESS11e03",11,"3.0","02.06.2025",62277,"ES",0.924328,0.7955457,2.2531533,1.7924864,6,0.0001249088,375,6077
"ESS11e03",11,"3.0","02.06.2025",62296,"ES",0.85873806,0.97879225,2.2531533,2.205369,3,0.00013444926,390,6216
"ESS11e03",11,"3.0","02.06.2025",62311,"ES",1.0005656,0.91575444,2.2531533,2.0633352,3,0.00011539143,396,6252
"ESS11e03",11,"3.0","02.06.2025",62336,"ES",1.107322,0.976225,2.2531533,2.1995845,4,0.00010426659,408,6365
"ESS11e03",11,"3.0","02.06.2025",62340,"ES",0.9166024,0.7984995,2.2531533,1.7991418,5,0.00012596158,394,5994
"ESS11e03",11,"3.0","02.06.2025",62351,"ES",0.7958557,0.8140268,2.2531533,1.8341271,4,0.00014507241,402,6291
"ESS11e03",11,"3.0","02.06.2025",62362,"ES",1.2194325,1.1273739,2.2531533,2.5401464,2,0.00009468068,401,6284
"ESS11e03",11,"3.0","02.06.2025",62365,"ES",2.3630176,1.4149892,2.2531533,3.1881876,4,0.000048859856,368,6045
"ESS11e03",11,"3.0","02.06.2025",62380,"ES",1.0353187,1.0666487,2.2531533,2.403323,2,0.00011151801,383,5980
"ESS11e03",11,"3.0","02.06.2025",62382,"ES",1.107322,0.9418049,2.2531533,2.1220307,4,0.00010426659,408,6363
"ESS11e03",11,"3.0","02.06.2025",62383,"ES",1.0346621,1.3047355,2.2531533,2.939769,4,0.00011158879,384,6116
"ESS11e03",11,"3.0","02.06.2025",62401,"ES",1.0353187,1.1365792,2.2531533,2.560887,4,0.00011151801,383,5977
"ESS11e03",11,"3.0","02.06.2025",62413,"ES",1.005283,1.117117,2.2531533,2.517036,3,0.00011484995,391,6227
"ESS11e03",11,"3.0","02.06.2025",62418,"ES",0.9602946,1.0170474,2.2531533,2.2915637,4,0.00012023049,407,6360
"ESS11e03",11,"3.0","02.06.2025",62442,"ES",1.0012964,0.94962317,2.2531533,2.1396465,3,0.000115307215,403,6305
"ESS11e03",11,"3.0","02.06.2025",62449,"ES",0.9896965,0.5197636,2.2531533,1.171107,3,0.00011665869,417,6026
"ESS11e03",11,"3.0","02.06.2025",62464,"ES",1.0012964,0.9555823,2.2531533,2.1530733,4,0.000115307215,403,6309
"ESS11e03",11,"3.0","02.06.2025",62465,"ES",0.8834708,0.8514218,2.2531533,1.9183837,3,0.00013068535,370,6061
"ESS11e03",11,"3.0","02.06.2025",62467,"ES",1.0346621,1.6584401,2.2531533,3.7367198,2,0.00011158879,384,6118
"ESS11e03",11,"3.0","02.06.2025",62477,"ES",0.9505694,0.7794814,2.2531533,1.756291,3,0.000121460565,378,6091
"ESS11e03",11,"3.0","02.06.2025",62493,"ES",1.1822245,1.3737156,2.2531533,3.095192,4,0.000097660544,367,6044
"ESS11e03",11,"3.0","02.06.2025",62520,"ES",0.7985414,0.81194645,2.2531533,1.8294398,1,0.00014458448,399,6276
"ESS11e03",11,"3.0","02.06.2025",62605,"ES",0.99445796,1.1627723,2.2531533,2.6199043,5,0.00011610013,385,6143
"ESS11e03",11,"3.0","02.06.2025",62620,"ES",1.0798284,1.1365137,2.2531533,2.5607395,2,0.00010692133,364,5947
"ESS11e03",11,"3.0","02.06.2025",62647,"ES",1.0353187,1.1269974,2.2531533,2.5392978,2,0.00011151801,383,5983
"ESS11e03",11,"3.0","02.06.2025",62675,"ES",0.7958557,0.79229045,2.2531533,1.7851518,2,0.00014507241,402,6296
"ESS11e03",11,"3.0","02.06.2025",62676,"ES",0.9166024,1.0126567,2.2531533,2.2816708,4,0.00012596158,394,6005
"ESS11e03",11,"3.0","02.06.2025",62708,"ES",1.0353187,1.3716339,2.2531533,3.0905013,4,0.00011151801,383,5976
"ESS11e03",11,"3.0","02.06.2025",62732,"ES",1.0092993,1.0262424,2.2531533,2.3122814,5,0.00011439292,365,6035
"ESS11e03",11,"3.0","02.06.2025",62770,"ES",0.970378,1.0720677,2.2531533,2.4155328,4,0.00011898115,372,5958
"ESS11e03",11,"3.0","02.06.2025",62792,"ES",0.970378,1.0277267,2.2531533,2.3156257,3,0.00011898115,372,5951
"ESS11e03",11,"3.0","02.06.2025",62817,"ES",0.99445796,0.97374564,2.2531533,2.193998,4,0.00011610013,385,6135
"ESS11e03",11,"3.0","02.06.2025",62827,"ES",0.9602946,1.2722387,2.2531533,2.8665488,4,0.00012023049,407,6360
"ESS11e03",11,"3.0","02.06.2025",62845,"ES",1.0005656,0.9100552,2.2531533,2.050494,2,0.00011539143,396,6255
"ESS11e03",11,"3.0","02.06.2025",62853,"ES",0.970378,0.9997427,2.2531533,2.2525735,2,0.00011898115,372,5972
"ESS11e03",11,"3.0","02.06.2025",62883,"ES",1.6396852,1.7042321,2.2531533,3.8398962,4,0.00007041394,369,6054
"ESS11e03",11,"3.0","02.06.2025",62885,"ES",1.0346621,1.2698963,2.2531533,2.861271,4,0.00011158879,384,6117
"ESS11e03",11,"3.0","02.06.2025",62896,"ES",1.0012964,1.0241581,2.2531533,2.3075852,4,0.000115307215,403,6343
"ESS11e03",11,"3.0","02.06.2025",62901,"ES",1.4302545,1.3436539,2.2531533,3.0274582,2,0.00008072459,368,6047
"ESS11e03",11,"3.0","02.06.2025",62939,"ES",0.8834708,0.82997745,2.2531533,1.8700664,4,0.00013068535,370,6055
"ESS11e03",11,"3.0","02.06.2025",62951,"ES",0.970378,1.0213176,2.2531533,2.3011851,1,0.00011898115,372,5964
"ESS11e03",11,"3.0","02.06.2025",63051,"ES",1.0353187,1.0666487,2.2531533,2.403323,4,0.00011151801,383,5975
"ESS11e03",11,"3.0","02.06.2025",63102,"ES",0.8289992,0.669599,2.2531533,1.5087092,3,0.00013927238,381,6110
"ESS11e03",11,"3.0","02.06.2025",63122,"ES",1.0012964,0.92570555,2.2531533,2.0857565,3,0.000115307215,403,6304
"ESS11e03",11,"3.0","02.06.2025",63129,"ES",0.85873806,1.0103823,2.2531533,2.2765462,4,0.00013444926,390,6216
"ESS11e03",11,"3.0","02.06.2025",63150,"ES",1.1055517,1.2505624,2.2531533,2.8177087,4,0.00010443355,376,6082
"ESS11e03",11,"3.0","02.06.2025",63169,"ES",1.0234654,1.1373223,2.2531533,2.5625615,4,0.00011280958,389,6201
"ESS11e03",11,"3.0","02.06.2025",63173,"ES",1.0353187,1.0896673,2.2531533,2.4551876,4,0.00011151801,383,5977
"ESS11e03",11,"3.0","02.06.2025",63206,"ES",0.9166024,1.0062518,2.2531533,2.2672396,5,0.00012596158,394,6004
"ESS11e03",11,"3.0","02.06.2025",63221,"ES",1.1410136,1.4388475,2.2531533,3.241944,4,0.000101187834,386,6151
"ESS11e03",11,"3.0","02.06.2025",63264,"ES",0.9195803,1.1120565,2.2531533,2.5056336,4,0.00012555369,387,6173
"ESS11e03",11,"3.0","02.06.2025",63277,"ES",0.8669123,0.80111647,2.2531533,1.8050382,3,0.00013318151,397,6265
"ESS11e03",11,"3.0","02.06.2025",63291,"ES",0.97141606,0.8413951,2.2531533,1.895792,4,0.000118854005,380,6108
"ESS11e03",11,"3.0","02.06.2025",63323,"ES",0.9195803,1.1120565,2.2531533,2.5056336,4,0.00012555369,387,6162
"ESS11e03",11,"3.0","02.06.2025",63337,"ES",1.0346621,1.3047355,2.2531533,2.939769,4,0.00011158879,384,6118
"ESS11e03",11,"3.0","02.06.2025",63357,"ES",1.0012964,1.0549885,2.2531533,2.3770509,4,0.000115307215,403,6308
"ESS11e03",11,"3.0","02.06.2025",63363,"ES",0.8834708,0.82997745,2.2531533,1.8700664,3,0.00013068535,370,6057
"ESS11e03",11,"3.0","02.06.2025",63394,"ES",1.9322524,3.09717,2.2531533,6.978399,5,0.00005975239,366,6040
"ESS11e03",11,"3.0","02.06.2025",63418,"ES",0.85873806,1.0539752,2.2531533,2.3747678,4,0.00013444926,390,6221
"ESS11e03",11,"3.0","02.06.2025",63428,"ES",1.0234654,1.3294679,2.2531533,2.9954948,2,0.00011280958,389,6202
"ESS11e03",11,"3.0","02.06.2025",63438,"ES",0.9166024,0.97077286,2.2531533,2.1873,3,0.00012596158,394,5988
"ESS11e03",11,"3.0","02.06.2025",63447,"ES",1.4302545,1.3783702,2.2531533,3.1056793,2,0.00008072459,368,6048
"ESS11e03",11,"3.0","02.06.2025",63455,"ES",0.970378,0.9955942,2.2531533,2.2432263,4,0.00011898115,372,5955
"ESS11e03",11,"3.0","02.06.2025",63519,"ES",1.0346621,0.7516928,2.2531533,1.693679,5,0.00011158879,384,6123
"ESS11e03",11,"3.0","02.06.2025",63522,"ES",0.9195803,1.0819687,2.2531533,2.4378412,4,0.00012555369,387,6173
"ESS11e03",11,"3.0","02.06.2025",63559,"ES",0.8709648,0.7802997,2.2531533,1.7581348,3,0.00013256182,373,6066
"ESS11e03",11,"3.0","02.06.2025",63603,"ES",0.9505694,0.82333875,2.2531533,1.8551084,2,0.000121460565,378,6087
"ESS11e03",11,"3.0","02.06.2025",63614,"ES",0.9505694,0.7454511,2.2531533,1.6796155,4,0.000121460565,378,6093
"ESS11e03",11,"3.0","02.06.2025",63619,"ES",1.0234654,1.2041987,2.2531533,2.7132442,4,0.00011280958,389,6205
"ESS11e03",11,"3.0","02.06.2025",63622,"ES",0.7958557,1.0347039,2.2531533,2.3313463,2,0.00014507241,402,6290
"ESS11e03",11,"3.0","02.06.2025",63623,"ES",1.1356705,0.8250764,2.2531533,1.8590236,4,0.0001016639,388,6189
"ESS11e03",11,"3.0","02.06.2025",63629,"ES",0.8834708,0.71301,2.2531533,1.6065208,3,0.00013068535,370,6059
"ESS11e03",11,"3.0","02.06.2025",63630,"ES",0.8834708,0.8514218,2.2531533,1.9183837,5,0.00013068535,370,6061
"ESS11e03",11,"3.0","02.06.2025",63637,"ES",1.0005656,0.95517904,2.2531533,2.1521647,4,0.00011539143,396,6256
"ESS11e03",11,"3.0","02.06.2025",63660,"ES",0.970378,1.0277267,2.2531533,2.3156257,4,0.00011898115,372,5971
"ESS11e03",11,"3.0","02.06.2025",63666,"ES",0.85873806,0.9828706,2.2531533,2.2145581,3,0.00013444926,390,6221
"ESS11e03",11,"3.0","02.06.2025",63720,"ES",0.8834708,0.82997745,2.2531533,1.8700664,4,0.00013068535,370,6057
"ESS11e03",11,"3.0","02.06.2025",63734,"ES",0.85873806,1.0539752,2.2531533,2.3747678,4,0.00013444926,390,6215
"ESS11e03",11,"3.0","02.06.2025",63756,"ES",0.8928074,0.7546194,2.2531533,1.7002732,4,0.00012931871,415,6391
"ESS11e03",11,"3.0","02.06.2025",63775,"ES",0.8669123,0.998741,2.2531533,2.2503164,3,0.00013318151,397,6266
"ESS11e03",11,"3.0","02.06.2025",63804,"ES",1.1354986,0.9460345,2.2531533,2.1315608,4,0.00010167929,379,6101
"ESS11e03",11,"3.0","02.06.2025",63844,"ES",0.9166024,1.0126567,2.2531533,2.2816708,4,0.00012596158,394,5989
"ESS11e03",11,"3.0","02.06.2025",63880,"ES",0.970378,1.0213176,2.2531533,2.3011851,3,0.00011898115,372,5948
"ESS11e03",11,"3.0","02.06.2025",63914,"ES",0.7958557,0.759521,2.2531533,1.7113172,3,0.00014507241,402,6291
"ESS11e03",11,"3.0","02.06.2025",63932,"ES",1.2597336,1.2666411,2.2531533,2.8539367,4,0.00009165168,411,6372
"ESS11e03",11,"3.0","02.06.2025",63950,"ES",1.0798284,1.1365137,2.2531533,2.5607395,3,0.00010692133,364,5933
"ESS11e03",11,"3.0","02.06.2025",63964,"ES",1.2218205,0.64166933,2.2531533,1.4457793,4,0.00009449563,413,6382
"ESS11e03",11,"3.0","02.06.2025",63980,"ES",1.0012964,0.9555823,2.2531533,2.1530733,3,0.000115307215,403,6318
"ESS11e03",11,"3.0","02.06.2025",64082,"ES",1.005283,0.7303485,2.2531533,1.6455872,3,0.00011484995,391,6223
"ESS11e03",11,"3.0","02.06.2025",64092,"ES",1.1356705,1.3850528,2.2531533,3.1207361,3,0.0001016639,388,6195
"ESS11e03",11,"3.0","02.06.2025",64100,"ES",1.0346621,1.209781,2.2531533,2.7258222,5,0.00011158879,384,6121
"ESS11e03",11,"3.0","02.06.2025",64104,"ES",0.9195803,1.0481403,2.2531533,2.3616207,3,0.00012555369,387,6179
"ESS11e03",11,"3.0","02.06.2025",64129,"ES",0.9195803,1.0856377,2.2531533,2.446108,2,0.00012555369,387,6181
"ESS11e03",11,"3.0","02.06.2025",64157,"ES",0.7958557,0.759521,2.2531533,1.7113172,4,0.00014507241,402,6292
"ESS11e03",11,"3.0","02.06.2025",64160,"ES",1.0234654,0.9905015,2.2531533,2.2317517,3,0.00011280958,389,6203
"ESS11e03",11,"3.0","02.06.2025",64167,"ES",1.5364476,1.3765076,2.2531533,3.1014826,4,0.00007514522,398,6268
"ESS11e03",11,"3.0","02.06.2025",64187,"ES",0.8597714,0.7138928,2.2531533,1.6085099,3,0.00013428766,382,6113
"ESS11e03",11,"3.0","02.06.2025",64208,"ES",0.970378,1.0149614,2.2531533,2.2868636,5,0.00011898115,372,5966
"ESS11e03",11,"3.0","02.06.2025",64246,"ES",1.0346621,1.179311,2.2531533,2.6571684,4,0.00011158879,384,6115
"ESS11e03",11,"3.0","02.06.2025",64294,"ES",0.8601365,0.7086946,2.2531533,1.5967975,4,0.00013423066,412,6374
"ESS11e03",11,"3.0","02.06.2025",64299,"ES",1.5119284,1.3012786,2.2531533,2.9319801,4,0.00007636386,396,6247
"ESS11e03",11,"3.0","02.06.2025",64333,"ES",0.97141606,0.49804908,2.2531533,1.1221809,4,0.000118854005,380,6105
"ESS11e03",11,"3.0","02.06.2025",64348,"ES",0.9166024,1.0062518,2.2531533,2.2672396,3,0.00012596158,394,5998
"ESS11e03",11,"3.0","02.06.2025",64357,"ES",0.8709648,0.8314571,2.2531533,1.8734002,3,0.00013256182,373,6065
"ESS11e03",11,"3.0","02.06.2025",64363,"ES",0.7985414,0.9199732,2.2531533,2.0728407,4,0.00014458448,399,6274
"ESS11e03",11,"3.0","02.06.2025",64364,"ES",1.1356705,1.2998343,2.2531533,2.9287257,3,0.0001016639,388,6192
"ESS11e03",11,"3.0","02.06.2025",64379,"ES",1.005283,0.7303485,2.2531533,1.6455872,1,0.00011484995,391,6236
"ESS11e03",11,"3.0","02.06.2025",64406,"ES",0.9195803,1.1945226,2.2531533,2.6914425,4,0.00012555369,387,6166
"ESS11e03",11,"3.0","02.06.2025",64424,"ES",1.1354986,0.9133587,2.2531533,2.0579371,4,0.00010167929,379,6098
"ESS11e03",11,"3.0","02.06.2025",64467,"ES",0.9505694,0.76460755,2.2531533,1.722778,3,0.000121460565,378,6089
"ESS11e03",11,"3.0","02.06.2025",64493,"ES",1.0854113,0.6396121,2.2531533,1.441144,5,0.00010637138,400,6279
"ESS11e03",11,"3.0","02.06.2025",64506,"ES",0.9602946,1.0107049,2.2531533,2.277273,4,0.00012023049,407,6357
"ESS11e03",11,"3.0","02.06.2025",64509,"ES",0.97141606,0.796576,2.2531533,1.7948079,3,0.000118854005,380,6106
"ESS11e03",11,"3.0","02.06.2025",64510,"ES",1.0798284,1.1929878,2.2531533,2.6879842,3,0.00010692133,364,5938
"ESS11e03",11,"3.0","02.06.2025",64512,"ES",1.0353187,1.0896673,2.2531533,2.4551876,3,0.00011151801,383,5984
"ESS11e03",11,"3.0","02.06.2025",64519,"ES",0.85873806,1.0384793,2.2531533,2.339853,3,0.00013444926,390,6216
"ESS11e03",11,"3.0","02.06.2025",64587,"ES",0.8972351,0.77714294,2.2531533,1.7510221,4,0.00012868053,392,6240
"ESS11e03",11,"3.0","02.06.2025",64595,"ES",0.9166024,0.964719,2.2531533,2.1736598,3,0.00012596158,394,5999
"ESS11e03",11,"3.0","02.06.2025",64610,"ES",1.107322,0.91235876,2.2531533,2.055684,2,0.00010426659,408,6363
"ESS11e03",11,"3.0","02.06.2025",64619,"ES",0.7985414,0.73085445,2.2531533,1.6467271,3,0.00014458448,399,6273
"ESS11e03",11,"3.0","02.06.2025",64621,"ES",1.2597336,0.8812978,2.2531533,1.985699,3,0.00009165168,411,6371
"ESS11e03",11,"3.0","02.06.2025",64628,"ES",1.0234654,1.1665488,2.2531533,2.6284134,4,0.00011280958,389,6213
"ESS11e03",11,"3.0","02.06.2025",64639,"ES",2.3630176,1.4149892,2.2531533,3.1881876,3,0.000048859856,368,6045
"ESS11e03",11,"3.0","02.06.2025",64650,"ES",0.9505694,0.64921856,2.2531533,1.4627889,4,0.000121460565,378,6089
"ESS11e03",11,"3.0","02.06.2025",64675,"ES",1.0798284,1.1929878,2.2531533,2.6879842,3,0.00010692133,364,5938
"ESS11e03",11,"3.0","02.06.2025",64759,"ES",1.9322524,2.2592905,2.2531533,5.0905275,5,0.00005975239,366,6040
"ESS11e03",11,"3.0","02.06.2025",64769,"ES",0.924328,0.7579631,2.2531533,1.7078071,3,0.0001249088,375,6071
"ESS11e03",11,"3.0","02.06.2025",64807,"ES",1.0012964,0.9588228,2.2531533,2.1603746,3,0.000115307215,403,6303
"ESS11e03",11,"3.0","02.06.2025",64813,"ES",0.8928074,1.0344776,2.2531533,2.3308365,4,0.00012931871,415,6388
"ESS11e03",11,"3.0","02.06.2025",64816,"ES",0.7985414,0.6945972,2.2531533,1.5650339,5,0.00014458448,399,6274
"ESS11e03",11,"3.0","02.06.2025",64833,"ES",0.99445796,1.1555357,2.2531533,2.603599,3,0.00011610013,385,6146
"ESS11e03",11,"3.0","02.06.2025",64851,"ES",0.8289992,0.7074835,2.2531533,1.5940686,4,0.00013927238,381,6110
"ESS11e03",11,"3.0","02.06.2025",64871,"ES",1.005283,1.168114,2.2531533,2.6319396,3,0.00011484995,391,6224
"ESS11e03",11,"3.0","02.06.2025",64911,"ES",0.9166024,1.0062518,2.2531533,2.2672396,4,0.00012596158,394,5989
"ESS11e03",11,"3.0","02.06.2025",64918,"ES",1.1822245,1.3137426,2.2531533,2.9600635,4,0.000097660544,367,6042
"ESS11e03",11,"3.0","02.06.2025",64935,"ES",0.8928074,0.78047127,2.2531533,1.7585213,4,0.00012931871,415,6386
"ESS11e03",11,"3.0","02.06.2025",64940,"ES",0.97141606,0.781376,2.2531533,1.7605599,4,0.000118854005,380,6108
"ESS11e03",11,"3.0","02.06.2025",65008,"ES",0.8289992,0.6668205,2.2531533,1.5024488,3,0.00013927238,381,6110
"ESS11e03",11,"3.0","02.06.2025",65021,"ES",0.8289992,0.650114,2.2531533,1.4648064,3,0.00013927238,381,6111
"ESS11e03",11,"3.0","02.06.2025",65049,"ES",0.7958557,0.759521,2.2531533,1.7113172,3,0.00014507241,402,6292
"ESS11e03",11,"3.0","02.06.2025",65070,"ES",1.0005656,0.96125907,2.2531533,2.165864,4,0.00011539143,396,6255
"ESS11e03",11,"3.0","02.06.2025",65100,"ES",0.970378,0.6345918,2.2531533,1.4298326,4,0.00011898115,372,5951
"ESS11e03",11,"3.0","02.06.2025",65101,"ES",0.970378,1.0213176,2.2531533,2.3011851,3,0.00011898115,372,5963
"ESS11e03",11,"3.0","02.06.2025",65126,"ES",0.8530056,0.74197185,2.2531533,1.6717763,3,0.00013535279,418,6031
"ESS11e03",11,"3.0","02.06.2025",65128,"ES",1.1356705,1.2944407,2.2531533,2.9165733,6,0.0001016639,388,6191
"ESS11e03",11,"3.0","02.06.2025",65144,"ES",0.970378,1.1014799,2.2531533,2.481803,3,0.00011898115,372,5963
"ESS11e03",11,"3.0","02.06.2025",65173,"ES",1.9322524,2.2023873,2.2531533,4.962316,4,0.00005975239,366,6039
"ESS11e03",11,"3.0","02.06.2025",65189,"ES",1.0012964,0.9555823,2.2531533,2.1530733,3,0.000115307215,403,6304
"ESS11e03",11,"3.0","02.06.2025",65190,"ES",0.7968667,0.5574806,2.2531533,1.2560892,3,0.00014488834,414,6023
"ESS11e03",11,"3.0","02.06.2025",65243,"ES",0.99445796,1.2205515,2.2531533,2.7500896,1,0.00011610013,385,6130
"ESS11e03",11,"3.0","02.06.2025",65253,"ES",1.0353187,0.9125251,2.2531533,2.056059,3,0.00011151801,383,5981
"ESS11e03",11,"3.0","02.06.2025",65287,"ES",0.970378,1.0720677,2.2531533,2.4155328,5,0.00011898115,372,5970
"ESS11e03",11,"3.0","02.06.2025",65296,"ES",1.0012964,0.90251297,2.2531533,2.0335,4,0.000115307215,403,6332
"ESS11e03",11,"3.0","02.06.2025",65302,"ES",0.9166024,0.9740649,2.2531533,2.1947174,3,0.00012596158,394,5993
"ESS11e03",11,"3.0","02.06.2025",65304,"ES",1.0462801,0.9575939,2.2531533,2.157606,4,0.000110349705,418,6030
"ESS11e03",11,"3.0","02.06.2025",65311,"ES",1.0092993,1.0262424,2.2531533,2.3122814,2,0.00011439292,365,6035
"ESS11e03",11,"3.0","02.06.2025",65320,"ES",1.0012964,0.78600466,2.2531533,1.770989,4,0.000115307215,403,6318
"ESS11e03",11,"3.0","02.06.2025",65322,"ES",0.63668597,0.5381403,2.2531533,1.2125126,3,0.0001813401,409,6367
"ESS11e03",11,"3.0","02.06.2025",65332,"ES",1.0234654,0.7435582,2.2531533,1.6753507,4,0.00011280958,389,6198
"ESS11e03",11,"3.0","02.06.2025",65365,"ES",1.1354986,0.93695736,2.2531533,2.1111085,4,0.00010167929,379,6095
"ESS11e03",11,"3.0","02.06.2025",65384,"ES",1.0012964,0.98215556,2.2531533,2.212947,3,0.000115307215,403,6315
"ESS11e03",11,"3.0","02.06.2025",65413,"ES",0.8669123,0.8557055,2.2531533,1.9280356,4,0.00013318151,397,6261
"ESS11e03",11,"3.0","02.06.2025",65420,"ES",1.0012964,0.9295628,2.2531533,2.0944474,3,0.000115307215,403,6305
"ESS11e03",11,"3.0","02.06.2025",65441,"ES",1.0346621,1.2698963,2.2531533,2.861271,4,0.00011158879,384,6125
"ESS11e03",11,"3.0","02.06.2025",65476,"ES",1.0005656,0.8926898,2.2531533,2.011367,6,0.00011539143,396,6249
"ESS11e03",11,"3.0","02.06.2025",65495,"ES",1.1356705,1.8203444,2.2531533,4.101515,3,0.0001016639,388,6189
"ESS11e03",11,"3.0","02.06.2025",65499,"ES",0.8972351,0.7722275,2.2531533,1.739947,3,0.00012868053,392,6238
"ESS11e03",11,"3.0","02.06.2025",65506,"ES",1.1356705,1.5796659,2.2531533,3.5592294,4,0.0001016639,388,6193
"ESS11e03",11,"3.0","02.06.2025",65508,"ES",1.0012964,0.99681073,2.2531533,2.2459674,3,0.000115307215,403,6330
"ESS11e03",11,"3.0","02.06.2025",65517,"ES",1.005283,1.1828055,2.2531533,2.6650422,5,0.00011484995,391,6223
"ESS11e03",11,"3.0","02.06.2025",65520,"ES",1.0012964,1.3018003,2.2531533,2.9331555,2,0.000115307215,403,6321
"ESS11e03",11,"3.0","02.06.2025",65532,"ES",0.8669123,0.66444576,2.2531533,1.4970981,4,0.00013318151,397,6266
"ESS11e03",11,"3.0","02.06.2025",65572,"ES",0.8669123,0.49299467,2.2531533,1.1107925,4,0.00013318151,397,6263
"ESS11e03",11,"3.0","02.06.2025",65573,"ES",1.0798284,1.1436456,2.2531533,2.576809,4,0.00010692133,364,5941
"ESS11e03",11,"3.0","02.06.2025",65582,"ES",1.0353187,1.0896673,2.2531533,2.4551876,3,0.00011151801,383,5978
"ESS11e03",11,"3.0","02.06.2025",65628,"ES",0.8385274,0.9205405,2.2531533,2.0741189,3,0.00013768983,406,6354
"ESS11e03",11,"3.0","02.06.2025",65638,"ES",0.924328,0.76270986,2.2531533,1.7185022,3,0.0001249088,375,6069
"ESS11e03",11,"3.0","02.06.2025",65653,"ES",0.9896965,0.90216905,2.2531533,2.032725,4,0.00011665869,417,6028
"ESS11e03",11,"3.0","02.06.2025",65698,"ES",1.1354986,0.9428371,2.2531533,2.1243565,3,0.00010167929,379,6100
"ESS11e03",11,"3.0","02.06.2025",65726,"ES",1.0012964,0.5900448,2.2531533,1.3294613,4,0.000115307215,403,6318
"ESS11e03",11,"3.0","02.06.2025",65752,"ES",0.9195803,1.0856377,2.2531533,2.446108,3,0.00012555369,387,6172
"ESS11e03",11,"3.0","02.06.2025",65774,"ES",0.97141606,1.0089805,2.2531533,2.2733877,3,0.000118854005,380,6108
"ESS11e03",11,"3.0","02.06.2025",65819,"ES",0.8954821,0.6783662,2.2531533,1.528463,3,0.00012893244,374,6067
"ESS11e03",11,"3.0","02.06.2025",65839,"ES",0.777139,0.6731214,2.2531533,1.5166457,6,0.00014856634,395,6245
"ESS11e03",11,"3.0","02.06.2025",65873,"ES",1.1356705,1.4752207,2.2531533,3.3238983,4,0.0001016639,388,6191
"ESS11e03",11,"3.0","02.06.2025",65878,"ES",1.0798284,1.1078888,2.2531533,2.4962432,4,0.00010692133,364,5942
"ESS11e03",11,"3.0","02.06.2025",65890,"ES",1.1354986,0.93695736,2.2531533,2.1111085,4,0.00010167929,379,6094
"ESS11e03",11,"3.0","02.06.2025",65901,"ES",0.970378,0.6345918,2.2531533,1.4298326,2,0.00011898115,372,5965
"ESS11e03",11,"3.0","02.06.2025",65923,"ES",0.9166024,0.9404212,2.2531533,2.1189132,4,0.00012596158,394,5997
"ESS11e03",11,"3.0","02.06.2025",65930,"ES",0.9166024,0.9740649,2.2531533,2.1947174,3,0.00012596158,394,5990
"ESS11e03",11,"3.0","02.06.2025",65943,"ES",1.0353187,1.0896673,2.2531533,2.4551876,3,0.00011151801,383,5973
"ESS11e03",11,"3.0","02.06.2025",65952,"ES",1.0012964,1.3018003,2.2531533,2.9331555,3,0.000115307215,403,6342
"ESS11e03",11,"3.0","02.06.2025",65957,"ES",1.2194325,1.1565021,2.2531533,2.6057765,5,0.00009468068,401,6285
"ESS11e03",11,"3.0","02.06.2025",65980,"ES",0.9166024,0.9404212,2.2531533,2.1189132,4,0.00012596158,394,6001
"ESS11e03",11,"3.0","02.06.2025",65987,"ES",1.0234654,1.1966894,2.2531533,2.6963246,3,0.00011280958,389,6196
"ESS11e03",11,"3.0","02.06.2025",66007,"ES",0.99445796,1.1334862,2.2531533,2.5539181,3,0.00011610013,385,6149
"ESS11e03",11,"3.0","02.06.2025",66019,"ES",1.0012964,1.0241581,2.2531533,2.3075852,3,0.000115307215,403,6302
"ESS11e03",11,"3.0","02.06.2025",66029,"ES",0.9195803,0.9004275,2.2531533,2.0288012,4,0.00012555369,387,6181
"ESS11e03",11,"3.0","02.06.2025",66039,"ES",1.0012964,0.9588228,2.2531533,2.1603746,1,0.000115307215,403,6301
"ESS11e03",11,"3.0","02.06.2025",66065,"ES",0.9195803,1.0481403,2.2531533,2.3616207,4,0.00012555369,387,6184
"ESS11e03",11,"3.0","02.06.2025",66136,"ES",1.2597336,1.1105924,2.2531533,2.5023348,3,0.00009165168,411,6371
"ESS11e03",11,"3.0","02.06.2025",66154,"ES",1.1030964,1.247785,2.2531533,2.8114507,4,0.00010466601,393,6244
